25,25
590,800
10
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,W,W
W,W,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,A,A,A,A,A,A,A,A,A,A,T,T,T,T,T,T,W,W
W,W,►,T,T,T,T,W,W,W,W,W,W,W,W,W,W,►,T,T,T,T,T,W,W
W,W,T,T,T,T,◄,W,W,W,W,W,W,W,W,W,W,T,T,T,T,T,◄,W,W
W,W,T,T,T,T,T,B,T,B,T,T,T,T,T,W,W,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,B,T,B,T,T,T,T,T,W,W,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,B,T,B,T,T,G,T,T,W,W,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,B,T,B,T,T,T,T,T,W,W,T,T,T,T,T,T,W,W
W,W,T,T,T,T,T,B,T,B,T,T,T,T,T,W,W,T,T,T,T,T,T,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,T,T,T,T,T,T,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,B,B,B,B,B,B,W,W
W,W,A,T,T,T,T,T,T,T,T,T,T,▼,T,▼,T,T,T,T,T,T,T,W,W
W,W,A,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,A,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,A,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,A,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W
W,W,A,T,T,T,T,T,T,T,T,T,T,T,▲,T,▲,T,T,T,T,T,T,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
