25,25
650,885
7
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,A,A,A,A,A,A,A,A,T,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,A,A,A,A,A,A,A,A,T,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,A,A,A,A,A,A,A,A,A,A,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,A,A,A,A,A,A,A,A,A,A,T,T,T,T,T,W,W,W
W,W,T,T,T,T,A,A,A,A,A,A,A,A,A,A,A,T,T,T,T,T,W,W,W
W,W,T,T,T,T,A,A,A,A,A,A,A,A,A,A,A,A,T,T,T,T,W,W,W
W,W,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,W,W,W
W,W,T,T,T,T,A,A,A,A,A,A,A,A,A,A,A,A,T,T,T,T,W,W,W
W,W,T,T,T,T,A,A,A,A,A,A,A,A,A,A,A,A,T,T,T,T,W,W,W
W,W,T,T,T,T,A,A,A,A,A,A,A,A,A,A,A,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,A,A,A,A,A,A,A,A,A,A,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,A,A,A,A,A,A,A,A,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,A,A,A,A,A,A,A,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,T,T,A,A,A,A,T,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,T,T,A,A,A,A,T,T,G,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,T,T,A,A,A,A,A,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,T,T,A,A,A,A,A,T,T,T,T,T,T,T,W,W,W
W,W,T,T,T,T,T,T,A,A,A,A,A,A,A,A,T,T,T,T,T,T,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
